,LocID,AP_NAME,CITY,STATE,Latitude,Longitude,Airport,Year,Departure_Cancellations,Arrival_Cancellations,Departure_Diversions,Arrival_Diversions,departures_for_metric_computation,arrivals_for_metric_computation,percent_on_time_gatedepartures,percent_on_time_airport_departures,percent_on_time_gate_arrivals,average_gate_departure_delay,average_taxi_out_time,average_taxi_out_delay,average_airport_departure_delay,average_airborne_delay,average_taxi_indelay,average_block_delay,average_gate_arrival_delay
4876,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2006.0,2495.0,2411.0,182.0,298.0,135433.0,135603.0,0.7665,0.6801,0.7575,14.71,16.21,5.75,19.45,2.87,1.76,4.05,14.57
4877,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2006.0,2495.0,2411.0,182.0,298.0,135908.0,136051.0,0.8213,0.7474,0.8126,11.67,15.81,4.98,15.69,4.22,1.29,3.12,11.25
4878,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2006.0,2495.0,2411.0,182.0,298.0,133298.0,133540.0,0.8398,0.7676,0.8315,10.56,15.83,4.95,14.43,3.6,1.23,2.96,10.12
4879,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2006.0,2495.0,2411.0,182.0,298.0,133228.0,133440.0,0.8385,0.7749,0.8347,10.64,15.67,4.36,13.92,3.67,1.44,2.84,10.09
4880,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2006.0,2495.0,2411.0,182.0,298.0,138494.0,138864.0,0.7982,0.7353,0.8045,13.12,16.11,4.3,16.51,4.13,1.28,3.09,12.11
4881,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2006.0,2495.0,2411.0,182.0,298.0,140272.0,140686.0,0.8058,0.7397,0.8295,12.2,15.67,3.86,15.28,3.45,1.07,2.55,10.64
4882,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2006.0,2495.0,2411.0,182.0,298.0,142830.0,142923.0,0.7975,0.7158,0.8199,13.01,16.51,4.67,17.0,3.39,1.19,2.63,11.38
4883,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2006.0,2495.0,2411.0,182.0,298.0,139074.0,139259.0,0.7807,0.6936,0.8132,13.55,16.59,4.58,17.56,3.35,1.45,2.63,11.39
4884,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2007.0,3282.0,3119.0,212.0,212.0,134223.0,134342.0,0.8238,0.7812,0.8254,10.11,14.0,3.97,12.8,4.07,1.06,3.09,10.02
4885,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2007.0,3282.0,3119.0,212.0,212.0,138576.0,138447.0,0.8128,0.7483,0.812,11.48,14.62,5.13,15.24,4.32,1.74,3.43,11.12
4886,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2007.0,3282.0,3119.0,212.0,212.0,137261.0,137325.0,0.8014,0.7245,0.7912,11.95,15.49,5.4,16.15,3.73,1.53,3.86,12.32
4887,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2007.0,3282.0,3119.0,212.0,212.0,135433.0,135603.0,0.7665,0.6801,0.7575,14.71,16.21,5.75,19.45,2.87,1.76,4.05,14.57
4888,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2007.0,3282.0,3119.0,212.0,212.0,135908.0,136051.0,0.8213,0.7474,0.8126,11.67,15.81,4.98,15.69,4.22,1.29,3.12,11.25
4889,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2007.0,3282.0,3119.0,212.0,212.0,133298.0,133540.0,0.8398,0.7676,0.8315,10.56,15.83,4.95,14.43,3.6,1.23,2.96,10.12
4890,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2007.0,3282.0,3119.0,212.0,212.0,133228.0,133440.0,0.8385,0.7749,0.8347,10.64,15.67,4.36,13.92,3.67,1.44,2.84,10.09
4891,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2007.0,3282.0,3119.0,212.0,212.0,138494.0,138864.0,0.7982,0.7353,0.8045,13.12,16.11,4.3,16.51,4.13,1.28,3.09,12.11
4892,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2007.0,3282.0,3119.0,212.0,212.0,140272.0,140686.0,0.8058,0.7397,0.8295,12.2,15.67,3.86,15.28,3.45,1.07,2.55,10.64
4893,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2007.0,3282.0,3119.0,212.0,212.0,142830.0,142923.0,0.7975,0.7158,0.8199,13.01,16.51,4.67,17.0,3.39,1.19,2.63,11.38
4894,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2007.0,3282.0,3119.0,212.0,212.0,139074.0,139259.0,0.7807,0.6936,0.8132,13.55,16.59,4.58,17.56,3.35,1.45,2.63,11.39
4895,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2008.0,2735.0,2623.0,191.0,136.0,134223.0,134342.0,0.8238,0.7812,0.8254,10.11,14.0,3.97,12.8,4.07,1.06,3.09,10.02
4896,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2008.0,2735.0,2623.0,191.0,136.0,138576.0,138447.0,0.8128,0.7483,0.812,11.48,14.62,5.13,15.24,4.32,1.74,3.43,11.12
4897,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2008.0,2735.0,2623.0,191.0,136.0,137261.0,137325.0,0.8014,0.7245,0.7912,11.95,15.49,5.4,16.15,3.73,1.53,3.86,12.32
4898,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2008.0,2735.0,2623.0,191.0,136.0,135433.0,135603.0,0.7665,0.6801,0.7575,14.71,16.21,5.75,19.45,2.87,1.76,4.05,14.57
4899,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2008.0,2735.0,2623.0,191.0,136.0,135908.0,136051.0,0.8213,0.7474,0.8126,11.67,15.81,4.98,15.69,4.22,1.29,3.12,11.25
4900,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2008.0,2735.0,2623.0,191.0,136.0,133298.0,133540.0,0.8398,0.7676,0.8315,10.56,15.83,4.95,14.43,3.6,1.23,2.96,10.12
4901,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2008.0,2735.0,2623.0,191.0,136.0,133228.0,133440.0,0.8385,0.7749,0.8347,10.64,15.67,4.36,13.92,3.67,1.44,2.84,10.09
4902,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2008.0,2735.0,2623.0,191.0,136.0,138494.0,138864.0,0.7982,0.7353,0.8045,13.12,16.11,4.3,16.51,4.13,1.28,3.09,12.11
4903,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2008.0,2735.0,2623.0,191.0,136.0,140272.0,140686.0,0.8058,0.7397,0.8295,12.2,15.67,3.86,15.28,3.45,1.07,2.55,10.64
4904,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2008.0,2735.0,2623.0,191.0,136.0,142830.0,142923.0,0.7975,0.7158,0.8199,13.01,16.51,4.67,17.0,3.39,1.19,2.63,11.38
4905,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2008.0,2735.0,2623.0,191.0,136.0,139074.0,139259.0,0.7807,0.6936,0.8132,13.55,16.59,4.58,17.56,3.35,1.45,2.63,11.39
4906,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2009.0,1941.0,1817.0,159.0,237.0,134223.0,134342.0,0.8238,0.7812,0.8254,10.11,14.0,3.97,12.8,4.07,1.06,3.09,10.02
4907,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2009.0,1941.0,1817.0,159.0,237.0,138576.0,138447.0,0.8128,0.7483,0.812,11.48,14.62,5.13,15.24,4.32,1.74,3.43,11.12
4908,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2009.0,1941.0,1817.0,159.0,237.0,137261.0,137325.0,0.8014,0.7245,0.7912,11.95,15.49,5.4,16.15,3.73,1.53,3.86,12.32
4909,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2009.0,1941.0,1817.0,159.0,237.0,135433.0,135603.0,0.7665,0.6801,0.7575,14.71,16.21,5.75,19.45,2.87,1.76,4.05,14.57
4910,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2009.0,1941.0,1817.0,159.0,237.0,135908.0,136051.0,0.8213,0.7474,0.8126,11.67,15.81,4.98,15.69,4.22,1.29,3.12,11.25
4911,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2009.0,1941.0,1817.0,159.0,237.0,133298.0,133540.0,0.8398,0.7676,0.8315,10.56,15.83,4.95,14.43,3.6,1.23,2.96,10.12
4912,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2009.0,1941.0,1817.0,159.0,237.0,133228.0,133440.0,0.8385,0.7749,0.8347,10.64,15.67,4.36,13.92,3.67,1.44,2.84,10.09
4913,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2009.0,1941.0,1817.0,159.0,237.0,138494.0,138864.0,0.7982,0.7353,0.8045,13.12,16.11,4.3,16.51,4.13,1.28,3.09,12.11
4914,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2009.0,1941.0,1817.0,159.0,237.0,140272.0,140686.0,0.8058,0.7397,0.8295,12.2,15.67,3.86,15.28,3.45,1.07,2.55,10.64
4915,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2009.0,1941.0,1817.0,159.0,237.0,142830.0,142923.0,0.7975,0.7158,0.8199,13.01,16.51,4.67,17.0,3.39,1.19,2.63,11.38
4916,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2009.0,1941.0,1817.0,159.0,237.0,139074.0,139259.0,0.7807,0.6936,0.8132,13.55,16.59,4.58,17.56,3.35,1.45,2.63,11.39
4917,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2010.0,3253.0,3132.0,155.0,168.0,134223.0,134342.0,0.8238,0.7812,0.8254,10.11,14.0,3.97,12.8,4.07,1.06,3.09,10.02
4918,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2010.0,3253.0,3132.0,155.0,168.0,138576.0,138447.0,0.8128,0.7483,0.812,11.48,14.62,5.13,15.24,4.32,1.74,3.43,11.12
4919,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2010.0,3253.0,3132.0,155.0,168.0,137261.0,137325.0,0.8014,0.7245,0.7912,11.95,15.49,5.4,16.15,3.73,1.53,3.86,12.32
4920,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2010.0,3253.0,3132.0,155.0,168.0,135433.0,135603.0,0.7665,0.6801,0.7575,14.71,16.21,5.75,19.45,2.87,1.76,4.05,14.57
4921,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2010.0,3253.0,3132.0,155.0,168.0,135908.0,136051.0,0.8213,0.7474,0.8126,11.67,15.81,4.98,15.69,4.22,1.29,3.12,11.25
4922,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2010.0,3253.0,3132.0,155.0,168.0,133298.0,133540.0,0.8398,0.7676,0.8315,10.56,15.83,4.95,14.43,3.6,1.23,2.96,10.12
4923,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2010.0,3253.0,3132.0,155.0,168.0,133228.0,133440.0,0.8385,0.7749,0.8347,10.64,15.67,4.36,13.92,3.67,1.44,2.84,10.09
4924,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2010.0,3253.0,3132.0,155.0,168.0,138494.0,138864.0,0.7982,0.7353,0.8045,13.12,16.11,4.3,16.51,4.13,1.28,3.09,12.11
4925,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2010.0,3253.0,3132.0,155.0,168.0,140272.0,140686.0,0.8058,0.7397,0.8295,12.2,15.67,3.86,15.28,3.45,1.07,2.55,10.64
4926,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2010.0,3253.0,3132.0,155.0,168.0,142830.0,142923.0,0.7975,0.7158,0.8199,13.01,16.51,4.67,17.0,3.39,1.19,2.63,11.38
4927,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2010.0,3253.0,3132.0,155.0,168.0,139074.0,139259.0,0.7807,0.6936,0.8132,13.55,16.59,4.58,17.56,3.35,1.45,2.63,11.39
4928,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2011.0,2496.0,2367.0,151.0,285.0,134223.0,134342.0,0.8238,0.7812,0.8254,10.11,14.0,3.97,12.8,4.07,1.06,3.09,10.02
4929,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2011.0,2496.0,2367.0,151.0,285.0,138576.0,138447.0,0.8128,0.7483,0.812,11.48,14.62,5.13,15.24,4.32,1.74,3.43,11.12
4930,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2011.0,2496.0,2367.0,151.0,285.0,137261.0,137325.0,0.8014,0.7245,0.7912,11.95,15.49,5.4,16.15,3.73,1.53,3.86,12.32
4931,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2011.0,2496.0,2367.0,151.0,285.0,135433.0,135603.0,0.7665,0.6801,0.7575,14.71,16.21,5.75,19.45,2.87,1.76,4.05,14.57
4932,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2011.0,2496.0,2367.0,151.0,285.0,135908.0,136051.0,0.8213,0.7474,0.8126,11.67,15.81,4.98,15.69,4.22,1.29,3.12,11.25
4933,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2011.0,2496.0,2367.0,151.0,285.0,133298.0,133540.0,0.8398,0.7676,0.8315,10.56,15.83,4.95,14.43,3.6,1.23,2.96,10.12
4934,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2011.0,2496.0,2367.0,151.0,285.0,133228.0,133440.0,0.8385,0.7749,0.8347,10.64,15.67,4.36,13.92,3.67,1.44,2.84,10.09
4935,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2011.0,2496.0,2367.0,151.0,285.0,138494.0,138864.0,0.7982,0.7353,0.8045,13.12,16.11,4.3,16.51,4.13,1.28,3.09,12.11
4936,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2011.0,2496.0,2367.0,151.0,285.0,140272.0,140686.0,0.8058,0.7397,0.8295,12.2,15.67,3.86,15.28,3.45,1.07,2.55,10.64
4937,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2011.0,2496.0,2367.0,151.0,285.0,142830.0,142923.0,0.7975,0.7158,0.8199,13.01,16.51,4.67,17.0,3.39,1.19,2.63,11.38
4938,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2011.0,2496.0,2367.0,151.0,285.0,139074.0,139259.0,0.7807,0.6936,0.8132,13.55,16.59,4.58,17.56,3.35,1.45,2.63,11.39
4939,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2012.0,1766.0,1690.0,125.0,189.0,134223.0,134342.0,0.8238,0.7812,0.8254,10.11,14.0,3.97,12.8,4.07,1.06,3.09,10.02
4940,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2012.0,1766.0,1690.0,125.0,189.0,138576.0,138447.0,0.8128,0.7483,0.812,11.48,14.62,5.13,15.24,4.32,1.74,3.43,11.12
4941,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2012.0,1766.0,1690.0,125.0,189.0,137261.0,137325.0,0.8014,0.7245,0.7912,11.95,15.49,5.4,16.15,3.73,1.53,3.86,12.32
4942,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2012.0,1766.0,1690.0,125.0,189.0,135433.0,135603.0,0.7665,0.6801,0.7575,14.71,16.21,5.75,19.45,2.87,1.76,4.05,14.57
4943,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2012.0,1766.0,1690.0,125.0,189.0,135908.0,136051.0,0.8213,0.7474,0.8126,11.67,15.81,4.98,15.69,4.22,1.29,3.12,11.25
4944,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2012.0,1766.0,1690.0,125.0,189.0,133298.0,133540.0,0.8398,0.7676,0.8315,10.56,15.83,4.95,14.43,3.6,1.23,2.96,10.12
4945,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2012.0,1766.0,1690.0,125.0,189.0,133228.0,133440.0,0.8385,0.7749,0.8347,10.64,15.67,4.36,13.92,3.67,1.44,2.84,10.09
4946,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2012.0,1766.0,1690.0,125.0,189.0,138494.0,138864.0,0.7982,0.7353,0.8045,13.12,16.11,4.3,16.51,4.13,1.28,3.09,12.11
4947,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2012.0,1766.0,1690.0,125.0,189.0,140272.0,140686.0,0.8058,0.7397,0.8295,12.2,15.67,3.86,15.28,3.45,1.07,2.55,10.64
4948,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2012.0,1766.0,1690.0,125.0,189.0,142830.0,142923.0,0.7975,0.7158,0.8199,13.01,16.51,4.67,17.0,3.39,1.19,2.63,11.38
4949,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2012.0,1766.0,1690.0,125.0,189.0,139074.0,139259.0,0.7807,0.6936,0.8132,13.55,16.59,4.58,17.56,3.35,1.45,2.63,11.39
4950,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2013.0,1711.0,1621.0,148.0,169.0,134223.0,134342.0,0.8238,0.7812,0.8254,10.11,14.0,3.97,12.8,4.07,1.06,3.09,10.02
4951,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2013.0,1711.0,1621.0,148.0,169.0,138576.0,138447.0,0.8128,0.7483,0.812,11.48,14.62,5.13,15.24,4.32,1.74,3.43,11.12
4952,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2013.0,1711.0,1621.0,148.0,169.0,137261.0,137325.0,0.8014,0.7245,0.7912,11.95,15.49,5.4,16.15,3.73,1.53,3.86,12.32
4953,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2013.0,1711.0,1621.0,148.0,169.0,135433.0,135603.0,0.7665,0.6801,0.7575,14.71,16.21,5.75,19.45,2.87,1.76,4.05,14.57
4954,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2013.0,1711.0,1621.0,148.0,169.0,135908.0,136051.0,0.8213,0.7474,0.8126,11.67,15.81,4.98,15.69,4.22,1.29,3.12,11.25
4955,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2013.0,1711.0,1621.0,148.0,169.0,133298.0,133540.0,0.8398,0.7676,0.8315,10.56,15.83,4.95,14.43,3.6,1.23,2.96,10.12
4956,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2013.0,1711.0,1621.0,148.0,169.0,133228.0,133440.0,0.8385,0.7749,0.8347,10.64,15.67,4.36,13.92,3.67,1.44,2.84,10.09
4957,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2013.0,1711.0,1621.0,148.0,169.0,138494.0,138864.0,0.7982,0.7353,0.8045,13.12,16.11,4.3,16.51,4.13,1.28,3.09,12.11
4958,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2013.0,1711.0,1621.0,148.0,169.0,140272.0,140686.0,0.8058,0.7397,0.8295,12.2,15.67,3.86,15.28,3.45,1.07,2.55,10.64
4959,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2013.0,1711.0,1621.0,148.0,169.0,142830.0,142923.0,0.7975,0.7158,0.8199,13.01,16.51,4.67,17.0,3.39,1.19,2.63,11.38
4960,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2013.0,1711.0,1621.0,148.0,169.0,139074.0,139259.0,0.7807,0.6936,0.8132,13.55,16.59,4.58,17.56,3.35,1.45,2.63,11.39
4961,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2014.0,2269.0,2167.0,130.0,175.0,134223.0,134342.0,0.8238,0.7812,0.8254,10.11,14.0,3.97,12.8,4.07,1.06,3.09,10.02
4962,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2014.0,2269.0,2167.0,130.0,175.0,138576.0,138447.0,0.8128,0.7483,0.812,11.48,14.62,5.13,15.24,4.32,1.74,3.43,11.12
4963,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2014.0,2269.0,2167.0,130.0,175.0,137261.0,137325.0,0.8014,0.7245,0.7912,11.95,15.49,5.4,16.15,3.73,1.53,3.86,12.32
4964,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2014.0,2269.0,2167.0,130.0,175.0,135433.0,135603.0,0.7665,0.6801,0.7575,14.71,16.21,5.75,19.45,2.87,1.76,4.05,14.57
4965,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2014.0,2269.0,2167.0,130.0,175.0,135908.0,136051.0,0.8213,0.7474,0.8126,11.67,15.81,4.98,15.69,4.22,1.29,3.12,11.25
4966,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2014.0,2269.0,2167.0,130.0,175.0,133298.0,133540.0,0.8398,0.7676,0.8315,10.56,15.83,4.95,14.43,3.6,1.23,2.96,10.12
4967,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2014.0,2269.0,2167.0,130.0,175.0,133228.0,133440.0,0.8385,0.7749,0.8347,10.64,15.67,4.36,13.92,3.67,1.44,2.84,10.09
4968,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2014.0,2269.0,2167.0,130.0,175.0,138494.0,138864.0,0.7982,0.7353,0.8045,13.12,16.11,4.3,16.51,4.13,1.28,3.09,12.11
4969,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2014.0,2269.0,2167.0,130.0,175.0,140272.0,140686.0,0.8058,0.7397,0.8295,12.2,15.67,3.86,15.28,3.45,1.07,2.55,10.64
4970,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2014.0,2269.0,2167.0,130.0,175.0,142830.0,142923.0,0.7975,0.7158,0.8199,13.01,16.51,4.67,17.0,3.39,1.19,2.63,11.38
4971,DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,38.851916,-77.037699,DCA,2014.0,2269.0,2167.0,130.0,175.0,139074.0,139259.0,0.7807,0.6936,0.8132,13.55,16.59,4.58,17.56,3.35,1.45,2.63,11.39
4972,IAD,WASHINGTON DULLES INTL,WASHINGTON,DC,38.947444,-77.459944,IAD,2004.0,2856.0,3197.0,271.0,260.0,212945.0,215986.0,0.7261,0.6179,0.7484,15.71,18.82,7.17,21.45,5.05,1.28,3.79,15.09
4973,IAD,WASHINGTON DULLES INTL,WASHINGTON,DC,38.947444,-77.459944,IAD,2004.0,2856.0,3197.0,271.0,260.0,233140.0,236001.0,0.7425,0.6573,0.7632,15.07,18.64,5.8,19.41,4.38,1.75,3.57,14.15
4974,IAD,WASHINGTON DULLES INTL,WASHINGTON,DC,38.947444,-77.459944,IAD,2004.0,2856.0,3197.0,271.0,260.0,169691.0,172953.0,0.7311,0.6822,0.7441,16.89,17.16,4.23,19.91,4.36,1.93,3.28,15.84
4975,IAD,WASHINGTON DULLES INTL,WASHINGTON,DC,38.947444,-77.459944,IAD,2004.0,2856.0,3197.0,271.0,260.0,171679.0,173013.0,0.7147,0.6361,0.7193,17.92,18.06,5.34,22.55,4.73,1.83,3.67,17.52
4976,IAD,WASHINGTON DULLES INTL,WASHINGTON,DC,38.947444,-77.459944,IAD,2004.0,2856.0,3197.0,271.0,260.0,164378.0,164798.0,0.7155,0.6368,0.7327,18.33,17.92,4.99,22.68,4.19,1.35,3.11,17.04
